text,sentiment
"Italy recorded 111 new #COVID-19 deaths on Sat, up vs 87 on Fri and first time for a while in triple figures. Sad a… https://t.co/fzKj3sO796",1
"#Deaths from the #COVID-19 epidemic in Italy climbed by 111 on Saturday, against 87 the day before, the Civil Prote… https://t.co/lxRMGkst3V",1
@therealrahdigga Go to Middletown township. Convince that mass murder of seniors in NJ nursing homes to go his vill… https://t.co/xMetHMlY9V,1
"Italy's Covid-19 report for May 30, 2020 - 18.00
https://t.co/8UnTMPWqhd https://t.co/3v3DwQBJjs",1
"@NYGovCuomo  What? Covid-19 came from Europe, not china? Between Dec. - March alone over 3,200 direct flights from… https://t.co/W0RCxuv1ms",1
@AlisonC81383753 @Anok4u24 @doctor_oxford I’m sure all this will be sorted come the enquiry. I find it difficult to… https://t.co/udhYfc3kPA,1
Thanet Male Voice Choir and Harmony Ladies Choir have joined together with Coro Monte Pizzo from Italy and Mannerqu… https://t.co/bAq9vcaoED,1
"the EU is in on the global depopulation scheme. Spain, and Italy will break away.

Spain will not stop use of HCQ t… https://t.co/NrBLbK764m",1
@ChadHartmanShow Italy after COVID is offering excellent real estate values. And for its political problems Hungary… https://t.co/5kfoYAYms3,1
@ProjectVirginia @RudyGiuliani It is the same that I told: In Italy they would have said that death was due to COVI… https://t.co/Q04K8c0FLi,1
"@The_Bossman525 @alisonstott @LBC Yesterday the UK recorded more COVID deaths than:
 
Spain
Italy
Germany
France
Tu… https://t.co/3hdOdGS6kF",1
@zoostationaz @RudyGiuliani In Italy they would have said that death was due to COVID 19..pur to increase the numbe… https://t.co/px8nwmvw66,1
"Pakistan is now reporting more Covid-19 cases than Italy and Spain, and credit goes to our awam, bcs bhai koi Coron… https://t.co/m7VXK0NyUL",1
@marklevinshow Anyone Heard Fake Media Talking about Italy recently??? Italy (Red) death toll started dropping Earl… https://t.co/c6qF9GvL65,1
"Italy sees 111 additional Covid-19 deaths and 416 infections in 24 hours, raising the overall number of fatalities… https://t.co/cc5QbbfzHL",1
#Covid From the Government and the media we hear comparison of our handling of Corona with U SA  Italy and other We… https://t.co/pdMJQQ713y,1
"Oh cool, just checked a chart and apparently QC has more covid cases per capita than italy or the US 🙃

And we’re de-quarantining :D",1
"#BREAKING: Italy has confirmed 416 new COVID-19 cases and 111 new deaths, raising the country's total to 232,664 wi… https://t.co/WgRBAFly5N",1
Complete Incompetence &amp; Lack of FORSIGHT about Hong Kong 🇭🇰 &amp; the FUTURE of America w/o undertaking 💯% Covid testin… https://t.co/lzFlWrCcK1,1
No critical situations in Italy - COVID monitoring report https://t.co/hnjKQIgOiH,1
Why was Lombardy hit harder than Italy's other regions? https://t.co/pRMQx17x7J,1
@VOGUEIndia has published interview of Capt @SwatiRaval8  #CoronaWarriors https://t.co/SPhgUJR6i1,1
@tlpolley11 @MandyxD2020 @bobbiej08821161 @ryguy219 @dvillella @realDonaldTrump @MurielBowser We have more deaths f… https://t.co/btiDoLVkHq,1
"Another 111 deaths related to COVID-19 were registered in Italy over 24 hours, 67 of them in Lombardy, but new posi… https://t.co/f0i3AWPj76",1
"Numbers, not opinions.

Germany, France, Italy, Ireland, Spain, Portugal Poland &amp; Belgium. 
Combined covid-18 death… https://t.co/xOPmGNQVAz",1
"If we adjust the numbers based on #NYTimes excess death figures, Belgium slips down, excess deaths vs corona deaths… https://t.co/q4fxTh2Pev",1
Why was Lombardy hit harder than Italy's other regions? https://t.co/1zm7IK5KmM,1
"Had Covid-19 not hit, in 5 hours I would've been on a plane to Italy.

Until we meet again, Venice. https://t.co/1hcFqyrNgQ",1
Mental Health Outcomes Among Health Care Workers During the COVID-19 Pandemic in Italy https://t.co/vxgvW7Lpz9 @JAMANetworkOpen,1
"#ITALY - The archaeological site of #Paestum in Capaccio-Paestum, southern #Italy, on May 29, 2020. #controluce… https://t.co/gXBLGjaSYY",1
"#Sanitation at #workplaces. At the end of each treatment, an empowered company is obliged to issue its Certificate… https://t.co/AFLUxue3ph",1
"The Bundesliga has restarted and we want to follow suit. Germany had 24 deaths yesterday of COVID, we had 324!! We… https://t.co/A0LGHxoJ2I",1
Programmatic Company MainAd Expands From Italy To U.S. During COVID-19 Pandemic https://t.co/MLzmgk9gBw,1
Today's article sheds light on Mental Health Outcomes Among Frontline and Second-Line Health Care Workers During th… https://t.co/nUyehMb2uT,1
Covid-19 Umbria. We look forward to be able to host you again #COVID19 #Italy #holiday  https://t.co/OsMqsxn3tJ https://t.co/k4trNymb6H,1
"@SCrabbPembs Yesterday, 324 people died of covid in the UK. To put that into context, if you combine the deaths of… https://t.co/iNfi7MKLP0",1
"COVID-19 deaths yesterday in Europe:

Spain       2
Italy         87
Germany 24
France     52
Turkey     28
Belgium… https://t.co/MjLNTqy4Zm",1
"@DarrenMillarMS @ArfonJ Yesterday, 324 people died of covid in the UK. 

To put that into context, if you combine t… https://t.co/O1KKpwPNey",1
"A Chat Between Historical Novelists: @sgstorey and @crystallyn about life in the time of #COVID-19, its effect on… https://t.co/8Oez5CqwZ1",1
Have we all forgotten that Dan Hodges used a shitty national stereotype to suggest we would deal with the COVID crisis better than Italy?,1
"The Roman Forum, a rectangular forum surrounded by the reins of several important ancient government building at th… https://t.co/dzfnwE9MMR",1
"@Guy8Q @Joe22143142 @ClarkeMicah Death figures in US, Italy &amp; U.K. have been deliberately inflated &amp; are wildly ina… https://t.co/pizwv7dvXb",1
"Punjab CM Captain #AmarinderSingh has announced a 4-week extension in the lockdown in #Punjab, till June 30, with c… https://t.co/jq8DwqeLjX",1
"@sasso333 May I add, that my thoughts are with you in the US. Terrible misfortune and not just COVID. I worry these… https://t.co/mmpgPVyQHN",1
@Jlarlat1 It really looks like people that got a high viral load get more severe initial symptoms. This article tal… https://t.co/6dyuVMKXhh,1
"@RJDownard @realDonaldTrump U.S.A. has 3% population death from covid-19, vs. Spain's 5.5%, France's 5%, Italy's 5%… https://t.co/tDp6fm61Kd",1
"@james_bernard15 @realDonaldTrump Okay, per capita deaths from Covid - U.S.A. 3%, Spain 5.5%, France 5%, Italy 5%.",1
"@jdice03 @realDonaldTrump U.S.A. - 3% covid mortality
Spain- 5%
France- 4.4%
Italy - 5.5%
Netherland's - 3.5%",1
"@DogsHateBoots @realDonaldTrump Now compare mortality rates of U.S.A., U.K., France, Italy, and Spain. I'll give yo… https://t.co/jrUZKukEIi",1
@RevShark @stevenplace Deaths have been the most consistent way of observing what is happening w/covid. Beginning o… https://t.co/gsdl30CLVA,1
"@ChaseLevangie @realDonaldTrump 3% covid mortality rate in U.S. vs. U.K.'s 5.5%, Spain's 5.7%, Italy's 5%, France's… https://t.co/jtCh4yNESg",1
"You must have noticed how the media loves to give the number of US COVID-19 deaths and always add ""The highest in t… https://t.co/Z6ZWDHbKeh",1
@OddE69575043 @GeorgeMonbiot @ht4ecosocialism You have had it explained to by yr government they now include lockdo… https://t.co/tijH8kfkNH,1
Reduced Rate of Hospital Admissions for ACS during Covid-19 Outbreak in Northern Italy | NEJM https://t.co/rqY2lkFSLC,1
"@Yeonjuniecheeks Yes, they believe that COVID is a plot from major powers of the world and they want to go back to… https://t.co/Ovjr33W7jw",1
Guess what? Today in Rome and Milan there were bunch of motherf* who decided to do some protest in public streets b… https://t.co/pPVvAxvehY,1
Mental Health Outcomes Among Health Care Workers During the COVID-19 Pandemic in Italy-almost 50% endorsed Post-tra… https://t.co/gHToVofl46,1
"@MyLifeInMyHead @MerriganSteve @Jatol8817 @MMcminty @andreajenkyns The Covid fund does and doesn't strengthen it, i… https://t.co/1Wr6wYOl3o",1
@Lynneth1000000 @SillySkulker @McardleTommy @PhilipJohnAdam1 @ImAStarStar @DeathRay1977 @kayakand @shikaka007… https://t.co/3X8BNx98aI,1
Stay safe at home  #stysfewitpaathutuponga #corona #covid_19 #italy #china #iran #america #india #paathutuponga… https://t.co/LT1RKwLUIm,1
"EU / COVID-19 CORONAVIRUS DISEASE EPIDEMICS IN EU COUNTRIES  
/ EU RECONSTRUCTION PLAN FOR MEMBER STATES AFFECTED B… https://t.co/JswsDE4ivB",1
"@SimonClarkeMP @nigel_guisboro @JacobYoungMP @andy_beedle Yesterday, 324 people died of covid in the UK. To put tha… https://t.co/2Y0tP6dqTo",1
@bigred2x @DagnySeattle @Carol_L_C @Coolish_Breeze @Effenkool @WhiteHouse @TwitterSupport Research it and you’ll se… https://t.co/ZBy2d3EzVF,1
@spreadcheer1 @KnezAshley @billionaire_key But it Italy a few months back people were throwing out money due to the… https://t.co/5thllLeha8,1
"#ReviseNeetPgCutOff

Italy America all failed India can win COVID battle reduce cutoff increase doctors… https://t.co/LoLqeBh1Zq",1
"#CoronaInfoCH #Coronavirus #Covid_19 The latest news on ...
https://t.co/z2ne2RgFBi",1
"COVID-19 | Drug Repurposing

Nafamostat and Camostat – Are the inhibitors of serine protease TMPRSS2 effective in b… https://t.co/3gHUrpPFJg",1
@MillyMolly300 @hereticaliberal @chaser Take his advice on covid for example. Could have caused a lot of early deat… https://t.co/FV2mzAWQNf,1
"Of these, 17 were from overseas (#Kuwait-6, #UAE-6, #Oman-2, #saudiarabia -1, #Qatar-1, #Italy-1) &amp; 31 from other s… https://t.co/PN11rHEz69",1
"COVID-19 cases per million population: 
Britain: 3997 
Italy: 3841 

COVID-19 deaths per million population: 
Brita… https://t.co/DMrxRWj6rv",1
Listening to Sportsound and Neil McCann is encouraged by Italy starting football again given their high death toll… https://t.co/RpuC33xkHv,1
@neelshah14 @dhaval76909805 @ndtv This is why u ppl r called andh bhakt.. why u guys have to bring in Italy always?… https://t.co/ov4wANHNVI,1
"According to Worldometers, in past 24 hrs, Pakistan reported more #Coronavirus cases than France, Spain, Germany an… https://t.co/bdNxw8ijro",1
@Maxtropolitan @NYGovCuomo Stop your nonsense. This happened all over the world with Covid. You have no idea the de… https://t.co/47Zj00gxJj,1
ITALY FOUND  CURE for coronavirus aka covid:19 https://t.co/H0w2ErnFO3 via @YouTube,1
Why was Lombardy hit harder than Italy's other regions? https://t.co/XvJlPrGeWG,1
".@HMOIndia today announced the extension of the #COVID19 lockdown in containment zones till June 30, 2020. The MHA… https://t.co/PQW7zIw6Lg",1
"@mgabrielladavid Who are these #imbecile SOBs who gather in a large crowd, in #Italia #Italy, one of the worst hit… https://t.co/yx3HBgFGtk",1
@LawsonNow @BorisJohnson There would’ve been a lot more deaths and I’m not more people being diagnosed as positive… https://t.co/YTbcujzgOP,1
Pulmonary post-mortem findings in a large series of COVID-19 cases from Northern Italy https://t.co/qMhSA3Jn6s,1
@CafeNCocktails podcast COVID series begins Saturday June 6th with religious sister/custodian of the English cemete… https://t.co/Hhv7Bhe6lx,1
@CafeNCocktails podcast COVID series begins Saturday June 6th with religious sister/custodian of the English cemete… https://t.co/HPi0FmCwAh,1
"Deaths across Europe yesterday:
Spain 2
Ireland 6
Hungary 8
Poland 13
Romania 13
Portugal 14
Germany 24
Turkey 28
H… https://t.co/Vjw458KYPV",1
Greece is considering lowering the VAT rate on #catering services from 13% to 11% during the COVID-19 crisis. The l… https://t.co/Rxf607Cblb,1
Italy only eased Covid-19 lockdown when their daily death rates had fallen to double figures. The UK is easing lock… https://t.co/XfZtgGSmCI,1
@JoshuaPotash Maximum honor and respect for #GeorgeFloyd. Shameful racist murder. But let me say that in Italy we a… https://t.co/aEpDbtkuPg,1
"@Marcy_Singer @GabyRangel70 @ZaiJeffMcReedus @CarrionTrilevel @mishacollins True, over here Italy was hit hardest a… https://t.co/AIh6T5qzIh",1
An Air India flight from Delhi to Moscow had to return to Delhi midway after the ground team found out that one of… https://t.co/gsNtezIah2,1
"Italy facing its deepest recession since World War II and with business confidence collapsing, Covid-19 pandemic hi… https://t.co/Q4ZEmrtx5s",1
"I would take care of Italy and other lands and the entire Caribbean first for the help, then the major problem whic… https://t.co/k677ByLvfU",1
"I would take care of Italy and other lands and the entire Caribbean first for the help, then the major problem whic… https://t.co/gdA9tekuB3",1
@greg_travis @SueSutt32723814 @FatEmperor @szelvenskiy @daniellevitt22 @BillyBo85654820 @CatherineSoph13 @mcjwalsh… https://t.co/SFzLH1XF6x,1
@Batibat9 @KaygeeMilz @TimesLIVE TB has a treatment and has been around since the 1800's COVID_19 is less than a ye… https://t.co/TfVURYKlSY,1
@BBCWorld The EU @vonderleyen wants #Trump to reconsider leaving @WHO for this reason: Beyond the coronacrisis caus… https://t.co/jVtG5aHPl8,1
"@BorisJohnson Yesterday the UK recorded more COVID deaths than:
 
Spain
Italy
Germany
France
Turkey
Belgium
Portuga… https://t.co/lCkyqjW16W",1
"@DavidDavisMP @LordBlunkett Yesterday the UK recorded more COVID deaths than:
 
Spain
Italy
Germany
France
Turkey
B… https://t.co/73q1bG7611",1
"@BillyLiar10 @billysubway Come on @piersmorgan you know these figures are twisted, people dying of all sorts are be… https://t.co/vnSyiagGFT",1
Why was Lombardy hit harder than Italy's other regions? https://t.co/oGS8OrIee3,1
"@IanMbugua ""Ladies and gents as much as we try our best you citizens are letting us down, like yesterday a group of… https://t.co/p1o7jcJVvB",1
"Italy claims to have got 1st covid 19 vaccine... That neutralizes the effect of Corona Virus in human cell.
Source - @TimesNow",1
@NathanT26995454 @anniecook @piersmorgan Schools in Italy still haven't opened? An you think its safe for kids to g… https://t.co/VzjTFrgFCO,1
"Italians nervous as regional borders reopen https://t.co/TtFgX0vI2s via @CBCTheNational 

🇮🇹⚕️😷

#Italy #reopening… https://t.co/pl8YYEu5Bj",1
@durezzadelviver The echoing failure of this EU to handle an emergency like COVID-19 should have rung the final bel… https://t.co/hjOrRYOL1X,1
The latest in our series on territorial politics in times of #Covid_19 by @EuracFederalism's Elisabeth Alber - this… https://t.co/emrfaPeM5y,1
"#CoronaInfoCH #Coronavirus #Covid_19 Italy's seas speak: No tourists or boats ...
https://t.co/6W4Sn2w9Km",1
"Covid-19/Coronavirus: US, UK, Italy and France

Current levels of growth
US: Cases 1.2% Deaths 1%
UK: Cases 0.8-1%… https://t.co/0wXK2XM2Eg",1
